total,target,horizon,case0_count,case0_mfe_median,case0_mfe_p75,case0_mfe_p90,case0_mfe_p95,case0_mfe_p99,case0_mae_p95,case1_count,case1_mfe_median,case1_mfe_p75,case1_mfe_p90,case1_mfe_p95,case1_mfe_p99,case1_mae_p95,case2_count,case2_mfe_median,case2_mfe_p75,case2_mfe_p90,case2_mfe_p95,case2_mfe_p99,case2_mae_p95,case3_count,case3_mfe_median,case3_mfe_p75,case3_mfe_p90,case3_mfe_p95,case3_mfe_p99,case3_mae_p95,dataset
1049132,30,5,7200,34.45024302938211,39.44807479651839,46.773368290272465,53.802892687390674,76.55155195814802,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,42340,35.269549709846714,41.04358915294368,50.00026521651766,57.97409191101831,86.72421745750947,24.20810398430766,731368,33.17156737743525,36.942632402080754,43.14857855447391,48.99743165936042,69.86638288711094,117.96588928397357,test
1049132,30,10,12683,33.803644914755395,38.156807659562745,45.038898760602954,51.021100016315145,70.91622946877126,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,93777,34.46845466349263,39.497739894255055,47.2638847109411,54.3863723606748,78.40058404507297,28.47436617928685,679931,33.119063670392066,36.84578244316215,42.99785518972958,48.81941255487169,69.88937610743882,121.43719206653077,test
1049132,30,15,16453,33.53463929321203,37.5357099694567,43.98182062874361,49.84405467115909,68.67052005148102,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,139598,34.118250736584784,38.7287687352659,45.99899476273274,52.73647100320213,75.24852601280355,32.40288453527655,634110,33.09293328504043,36.81735032633601,42.97804148281825,48.808794538660095,70.1199174771811,124.55324461486367,test
1049132,30,30,22122,33.166046541665075,36.8262205507234,42.761581095823566,48.3336727052878,66.27117367066622,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,246839,33.6556570850236,37.77673798375989,44.42792641336212,50.618732490026034,71.39537840192219,41.05155207124438,526869,33.08163004091205,36.85286985428897,43.113906263115,49.08912915734226,71.2664287371258,133.48564166464735,test
1049132,30,60,25449,32.98067185858218,36.45234588483968,42.06068634546655,47.366650181809675,64.3982849468568,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,383083,33.36307489364026,37.23469119091559,43.491712877752356,49.378740455284166,69.09669401535972,52.617834581945495,390625,33.149688106112535,37.0599135268681,43.60804316123907,49.90034639762696,73.81326583504095,146.4623878332662,test
1049132,30,120,26978,32.916147101203215,36.33687154307464,41.90853089913169,47.06362560464524,63.796227251399216,0.0,247797,14.606671451306303,22.18789698579471,26.829912251984418,28.406084568154252,29.676017244183893,422.16325353157094,526804,33.242180387082655,37.03942514401771,43.27204699196884,49.11959724928027,68.71728653930677,67.90469482903877,246904,33.2860489396066,37.387693826876685,44.14876205304627,50.75676816653378,78.07764760620455,168.49573360124492,test
1049132,50,5,1650,56.71558101060375,63.879596483906525,75.80824605717889,87.01358049218793,140.8760082754903,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,11318,57.443816909114744,65.75534511258122,78.88558648543149,91.70244020790388,137.78640196055554,31.808760748941722,629025,53.903870028633186,58.63825754833198,66.58829160674897,74.10104614511715,104.09205067261325,130.74207337216538,test
1049132,50,10,3792,55.4390905343117,61.26901685556099,70.87517877122869,79.69439323885481,115.7339577763607,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,30399,56.258349189448936,63.109324414697774,73.87724331641815,83.71161495981848,125.00124034112282,35.76499092406092,609944,53.85974230603219,58.54301207141194,66.43785601004761,73.90313123925917,103.98262823100275,132.44733541111768,test
1049132,50,15,5471,55.04394955577255,60.398158319834266,69.26772159163875,77.70575945024731,110.7861632843424,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,50902,55.69056394244754,61.905602974918835,71.80246211700539,80.991732879793,116.92860124214342,39.30522688100871,589441,53.825874562576516,58.47832879081055,66.34395166487813,73.80131153146529,104.14079709733801,134.2754582512664,test
1049132,50,30,9126,54.30857692983982,59.12148724613201,67.05819260958648,74.73036423014884,100.2032171221494,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,109436,54.96027609365302,60.45780259238637,69.34713730929585,77.74690554987566,106.95635274192946,47.71443378818596,530907,53.7678191107472,58.388620888334216,66.25200408835073,73.73053998604692,104.80321783270179,139.69836709110416,test
1049132,50,60,12727,53.86917298270812,58.35614790382011,65.46172813076716,72.69059204798776,97.05248994607199,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,205191,54.419319889560384,59.4483736972045,67.66370373221596,75.46535610529807,102.96923908441903,60.36399838462939,435152,53.743681102213834,58.400877821145464,66.38359026134553,73.9535631047104,106.00134718144683,149.18060335638611,test
1049132,50,120,15513,53.62461710860561,57.786238258343374,64.54090004068883,71.26799873839835,94.2727715888206,0.0,391572,23.41189204104805,36.00051997394721,44.20392652573641,47.067865084516654,49.404688081359716,394.30258368314446,338271,54.07152874410914,58.89203675538921,66.8465000707075,74.40484845262567,102.0633416695615,76.76560796884554,302072,53.811043777785805,58.57128744908644,66.79042269817272,74.43513999347853,109.03197879194009,167.17412062068394,test
