signal_time,entry_time,exit_time,direction,entry_price,gross_profit_bps,net_profit_bps,mfe_bps,mae_bps,exit_bar,exit_reason,strategy
2024-01-22 18:45:00,2024-01-22 19:00:00,2024-01-22 20:15:00,LONG,40316.0,-13.258259747990799,-21.2582597479908,6.7417402520092,-219.37196150411702,5,TRAILING_STOP,MACD Divergence
2024-01-23 03:15:00,2024-01-23 03:30:00,2024-01-23 04:15:00,SHORT,40000.0,-24.8799999999992,-32.8799999999992,5.1200000000007995,-44.18499999999949,3,TRAILING_STOP,MACD Divergence
2024-01-23 09:30:00,2024-01-23 09:45:00,2024-01-23 10:30:00,LONG,39093.54,-5.55771618533417,-13.55771618533417,14.44228381466583,-60.987058219848656,3,TRAILING_STOP,MACD Divergence
2024-01-23 14:00:00,2024-01-23 14:15:00,2024-01-23 14:30:00,LONG,38725.0,11.245965138799225,3.2459651387992245,31.245965138799225,-39.5377663008394,1,TRAILING_STOP,MACD Divergence
2024-01-23 17:00:00,2024-01-23 17:15:00,2024-01-23 19:00:00,SHORT,39316.49,55.30517347810027,47.30517347810027,85.30517347810027,-85.93086514080952,7,TRAILING_STOP,MACD Divergence
2024-01-23 23:00:00,2024-01-23 23:15:00,2024-01-24 01:45:00,SHORT,39586.67,-46.303465282632494,-54.303465282632494,0.0,-167.56398050151773,10,TIME_EXIT,MACD Divergence
2024-01-24 04:15:00,2024-01-24 04:30:00,2024-01-24 04:45:00,LONG,39666.0,0.4482428276106951,-7.551757172389305,20.448242827610695,-4.684112338022928,1,TRAILING_STOP,MACD Divergence
2024-01-24 10:15:00,2024-01-24 10:30:00,2024-01-24 12:00:00,SHORT,40161.35,-14.724119084642687,-22.724119084642687,15.275880915357313,-98.01712342837116,6,TRAILING_STOP,MACD Divergence
2024-01-24 14:15:00,2024-01-24 14:30:00,2024-01-24 14:45:00,LONG,39972.76,6.828270051904834,-1.171729948095166,26.828270051904834,-38.028397338588086,1,TRAILING_STOP,MACD Divergence
2024-01-24 18:15:00,2024-01-24 18:30:00,2024-01-24 18:45:00,LONG,39766.0,3.135341749233014,-4.864658250766986,23.135341749233014,-9.052959814917266,1,TRAILING_STOP,MACD Divergence
2024-01-24 21:00:00,2024-01-24 21:15:00,2024-01-24 23:45:00,LONG,39691.9,101.74020392069896,93.74020392069896,121.74020392069896,-9.168117424461771,10,TRAILING_STOP,MACD Divergence
2024-01-24 23:45:00,2024-01-25 00:00:00,2024-01-25 00:30:00,SHORT,40084.89,-11.81609080129709,-19.81609080129709,18.18390919870291,-19.735616088755783,2,TRAILING_STOP,MACD Divergence
2024-01-25 04:00:00,2024-01-25 04:15:00,2024-01-25 05:00:00,LONG,39963.19,-10.964184791053823,-18.964184791053825,9.035815208946177,-33.328170248671924,3,TRAILING_STOP,MACD Divergence
2024-01-25 08:15:00,2024-01-25 08:30:00,2024-01-25 10:45:00,SHORT,40083.11,1.3523576389153078,-6.647642361084692,31.352357638915308,-11.698194077255836,9,TRAILING_STOP,MACD Divergence
2024-01-25 11:00:00,2024-01-25 11:15:00,2024-01-25 13:45:00,SHORT,40207.47,88.34368091302481,80.34368091302481,118.34368091302481,-19.28248656282,10,TRAILING_STOP,MACD Divergence
2024-01-25 13:45:00,2024-01-25 14:00:00,2024-01-25 14:30:00,LONG,39913.84,24.182669470039926,16.182669470039926,44.182669470039926,0.0,2,TRAILING_STOP,MACD Divergence
2024-01-25 17:00:00,2024-01-25 17:15:00,2024-01-25 18:15:00,LONG,39618.95,87.51420721649778,79.51420721649778,107.51420721649778,0.0,4,TRAILING_STOP,MACD Divergence
2024-01-25 23:15:00,2024-01-25 23:30:00,2024-01-26 02:00:00,SHORT,39909.12,-8.300699188554944,-16.300699188554944,21.699300811445056,-47.82866673081174,10,TRAILING_STOP,MACD Divergence
2024-01-26 02:00:00,2024-01-26 02:15:00,2024-01-26 04:45:00,SHORT,40062.23,-21.723703348515254,-29.723703348515254,0.0,-45.62152431354839,10,TIME_EXIT,MACD Divergence
2024-01-26 09:00:00,2024-01-26 09:15:00,2024-01-26 09:30:00,SHORT,40192.01,-25.832505017788364,-33.832505017788364,4.167494982211638,-29.2147618394796,1,TRAILING_STOP,MACD Divergence
2024-01-26 12:30:00,2024-01-26 12:45:00,2024-01-26 14:00:00,SHORT,41214.95,42.89830510530696,34.89830510530696,72.89830510530696,-3.5933562942585033,5,TRAILING_STOP,MACD Divergence
2024-01-26 16:00:00,2024-01-26 16:15:00,2024-01-26 18:45:00,SHORT,41639.63,-111.76372124344157,-119.76372124344157,0.0,-133.08715759482146,10,TIME_EXIT,MACD Divergence
2024-01-26 18:45:00,2024-01-26 19:00:00,2024-01-26 19:45:00,SHORT,42105.0,10.13775086094288,2.13775086094288,40.13775086094288,-4.750029687685548,3,TRAILING_STOP,MACD Divergence
2024-01-26 22:45:00,2024-01-26 23:00:00,2024-01-26 23:45:00,LONG,41906.28,-17.785534769490674,-25.785534769490674,2.214465230509326,-25.35658140021067,3,TRAILING_STOP,MACD Divergence
2024-01-27 05:45:00,2024-01-27 06:00:00,2024-01-27 06:45:00,LONG,41762.49,-8.144863967641287,-16.144863967641285,11.855136032358713,-17.06076433660924,3,TRAILING_STOP,MACD Divergence
2024-01-27 08:30:00,2024-01-27 08:45:00,2024-01-27 11:15:00,LONG,41630.0,22.90655777083848,14.906557770838479,40.83593562334855,-56.60821522940271,10,TIME_EXIT,MACD Divergence
